,iso2,year,variable,value
2918,LC,1985,new_sp,
2919,LC,1986,new_sp,
2920,LC,1987,new_sp,
2921,LC,1988,new_sp,
2922,LC,1989,new_sp,
2923,LC,1990,new_sp,
2924,LC,1991,new_sp,
2925,LC,1992,new_sp,
2926,LC,1994,new_sp,17.0
2927,LC,1995,new_sp,11.0
2928,LC,1996,new_sp,22.0
2929,LC,1997,new_sp,14.0
2930,LC,1998,new_sp,10.0
2931,LC,1999,new_sp,9.0
2932,LC,2000,new_sp,7.0
2933,LC,2001,new_sp,6.0
2934,LC,2002,new_sp,8.0
2935,LC,2003,new_sp,8.0
2936,LC,2004,new_sp,11.0
2937,LC,2005,new_sp,11.0
2938,LC,2006,new_sp,13.0
2939,LC,2007,new_sp,18.0
2940,LC,2008,new_sp,18.0
2941,LK,1980,new_sp,
2942,LK,1981,new_sp,
2943,LK,1982,new_sp,
2944,LK,1983,new_sp,
2945,LK,1984,new_sp,2608.0
2946,LK,1985,new_sp,1935.0
2947,LK,1986,new_sp,2360.0
2948,LK,1987,new_sp,2557.0
2949,LK,1988,new_sp,2764.0
2950,LK,1989,new_sp,2474.0
2951,LK,1990,new_sp,2769.0
2952,LK,1991,new_sp,3023.0
2953,LK,1992,new_sp,3218.0
2954,LK,1993,new_sp,3335.0
2955,LK,1994,new_sp,3405.0
2956,LK,1995,new_sp,3049.0
2957,LK,1996,new_sp,2958.0
2958,LK,1997,new_sp,3506.0
2959,LK,1998,new_sp,3761.0
2960,LK,1999,new_sp,3911.0
2961,LK,2000,new_sp,4314.0
2962,LK,2001,new_sp,4316.0
2963,LK,2002,new_sp,4297.0
2964,LK,2003,new_sp,4321.0
2965,LK,2004,new_sp,4302.0
2966,LK,2005,new_sp,4868.0
2967,LK,2006,new_sp,4442.0
2968,LK,2007,new_sp,4528.0
2969,LK,2008,new_sp,4683.0
2970,LR,1980,new_sp,
2971,LR,1981,new_sp,
2972,LR,1982,new_sp,
2973,LR,1983,new_sp,
2974,LR,1985,new_sp,
2975,LR,1986,new_sp,
2976,LR,1987,new_sp,
2977,LR,1988,new_sp,
2978,LR,1992,new_sp,
2979,LR,1993,new_sp,1547.0
2980,LR,1994,new_sp,
2981,LR,1995,new_sp,1154.0
2982,LR,1996,new_sp,668.0
2983,LR,1997,new_sp,
2984,LR,1998,new_sp,1190.0
2985,LR,1999,new_sp,
2986,LR,2000,new_sp,1021.0
2987,LR,2001,new_sp,934.0
2988,LR,2002,new_sp,1974.0
2989,LR,2003,new_sp,1319.0
2990,LR,2004,new_sp,2490.0
2991,LR,2005,new_sp,2167.0
2992,LR,2006,new_sp,2906.0
2993,LR,2007,new_sp,
2994,LR,2008,new_sp,3038.0
2995,LS,1980,new_sp,
2996,LS,1981,new_sp,
2997,LS,1982,new_sp,
2998,LS,1983,new_sp,
2999,LS,1984,new_sp,
3000,LS,1985,new_sp,
3001,LS,1986,new_sp,
3002,LS,1987,new_sp,
3003,LS,1988,new_sp,
3004,LS,1989,new_sp,
3005,LS,1990,new_sp,
3006,LS,1991,new_sp,
3007,LS,1992,new_sp,
3008,LS,1993,new_sp,1405.0
3009,LS,1994,new_sp,1330.0
3010,LS,1995,new_sp,1361.0
3011,LS,1996,new_sp,1788.0
3012,LS,1997,new_sp,2398.0
3013,LS,1998,new_sp,2476.0
3014,LS,1999,new_sp,2729.0
3015,LS,2000,new_sp,3041.0
3016,LS,2001,new_sp,
3017,LS,2002,new_sp,3167.0
3018,LS,2003,new_sp,3652.0
3019,LS,2004,new_sp,4272.0
3020,LS,2005,new_sp,4280.0
3021,LS,2006,new_sp,4024.0
3022,LS,2007,new_sp,788.0
3023,LS,2008,new_sp,3862.0
3024,LT,1980,new_sp,
3025,LT,1981,new_sp,
3026,LT,1982,new_sp,
3027,LT,1983,new_sp,
3028,LT,1984,new_sp,
3029,LT,1985,new_sp,
3030,LT,1986,new_sp,
3031,LT,1987,new_sp,
3032,LT,1988,new_sp,
3033,LT,1989,new_sp,
3034,LT,1990,new_sp,
3035,LT,1991,new_sp,
3036,LT,1992,new_sp,
3037,LT,1993,new_sp,688.0
3038,LT,1994,new_sp,
3039,LT,1995,new_sp,979.0
3040,LT,1996,new_sp,1121.0
3041,LT,1997,new_sp,1200.0
3042,LT,1998,new_sp,787.0
3043,LT,1999,new_sp,787.0
3044,LT,2000,new_sp,776.0
3045,LT,2001,new_sp,935.0
3046,LT,2002,new_sp,822.0
3047,LT,2003,new_sp,912.0
3048,LT,2004,new_sp,863.0
3049,LT,2005,new_sp,964.0
3050,LT,2006,new_sp,1029.0
3051,LT,2007,new_sp,925.0
3052,LT,2008,new_sp,884.0
3053,LU,1980,new_sp,
3054,LU,1981,new_sp,
3055,LU,1982,new_sp,
3056,LU,1983,new_sp,
3057,LU,1984,new_sp,
3058,LU,1985,new_sp,
3059,LU,1986,new_sp,
3060,LU,1987,new_sp,
3061,LU,1988,new_sp,
3062,LU,1989,new_sp,
3063,LU,1990,new_sp,
3064,LU,1991,new_sp,
3065,LU,1992,new_sp,
3066,LU,1993,new_sp,
3067,LU,1994,new_sp,
3068,LU,1995,new_sp,
3069,LU,1996,new_sp,29.0
3070,LU,1997,new_sp,31.0
3071,LU,1998,new_sp,24.0
3072,LU,1999,new_sp,
3073,LU,2000,new_sp,21.0
3074,LU,2001,new_sp,11.0
3075,LU,2002,new_sp,17.0
3076,LU,2003,new_sp,31.0
3077,LU,2004,new_sp,20.0
3078,LU,2005,new_sp,14.0
3079,LU,2006,new_sp,22.0
3080,LU,2007,new_sp,0.0
3081,LU,2008,new_sp,0.0
3082,LV,1980,new_sp,
3083,LV,1981,new_sp,
3084,LV,1982,new_sp,
3085,LV,1983,new_sp,
3086,LV,1984,new_sp,
3087,LV,1985,new_sp,
3088,LV,1986,new_sp,
3089,LV,1987,new_sp,
3090,LV,1988,new_sp,
3091,LV,1989,new_sp,
3092,LV,1990,new_sp,
3093,LV,1991,new_sp,
3094,LV,1992,new_sp,
3095,LV,1993,new_sp,470.0
3096,LV,1994,new_sp,
3097,LV,1995,new_sp,504.0
3098,LV,1996,new_sp,575.0
3099,LV,1997,new_sp,634.0
3100,LV,1998,new_sp,668.0
3101,LV,1999,new_sp,588.0
3102,LV,2000,new_sp,637.0
3103,LV,2001,new_sp,661.0
3104,LV,2002,new_sp,636.0
3105,LV,2003,new_sp,641.0
3106,LV,2004,new_sp,582.0
3107,LV,2005,new_sp,536.0
3108,LV,2006,new_sp,498.0
3109,LV,2007,new_sp,478.0
3110,LV,2008,new_sp,400.0
3111,LY,1980,new_sp,
3112,LY,1981,new_sp,
3113,LY,1982,new_sp,
3114,LY,1983,new_sp,
3115,LY,1984,new_sp,
3116,LY,1985,new_sp,
3117,LY,1986,new_sp,
3118,LY,1987,new_sp,
3119,LY,1988,new_sp,
3120,LY,1989,new_sp,
3121,LY,1990,new_sp,
3122,LY,1991,new_sp,
3123,LY,1992,new_sp,
3124,LY,1994,new_sp,
3125,LY,1995,new_sp,
3126,LY,1996,new_sp,515.0
3127,LY,1998,new_sp,
3128,LY,1999,new_sp,803.0
3129,LY,2000,new_sp,607.0
3130,LY,2002,new_sp,722.0
3131,LY,2003,new_sp,764.0
3132,LY,2004,new_sp,872.0
3133,LY,2005,new_sp,860.0
3134,LY,2006,new_sp,745.0
3135,LY,2007,new_sp,772.0
3136,LY,2008,new_sp,871.0
3137,MA,1980,new_sp,
3138,MA,1981,new_sp,
3139,MA,1982,new_sp,
3140,MA,1983,new_sp,
3141,MA,1984,new_sp,
3142,MA,1985,new_sp,
3143,MA,1986,new_sp,
3144,MA,1987,new_sp,
3145,MA,1988,new_sp,
3146,MA,1989,new_sp,
3147,MA,1990,new_sp,
3148,MA,1991,new_sp,
3149,MA,1992,new_sp,
3150,MA,1993,new_sp,
3151,MA,1994,new_sp,
3152,MA,1995,new_sp,14171.0
3153,MA,1996,new_sp,14278.0
3154,MA,1997,new_sp,14134.0
3155,MA,1998,new_sp,13426.0
3156,MA,1999,new_sp,13420.0
3157,MA,2000,new_sp,12872.0
3158,MA,2001,new_sp,12804.0
3159,MA,2002,new_sp,12914.0
3160,MA,2003,new_sp,12842.0
3161,MA,2004,new_sp,12280.0
3162,MA,2005,new_sp,12757.0
3163,MA,2006,new_sp,12280.0
3164,MA,2007,new_sp,11937.0
3165,MA,2008,new_sp,11825.0
3166,MC,1980,new_sp,
3167,MC,1981,new_sp,
3168,MC,1982,new_sp,
3169,MC,1983,new_sp,
3170,MC,1984,new_sp,
3171,MC,1985,new_sp,
3172,MC,1986,new_sp,
3173,MC,1987,new_sp,
3174,MC,1988,new_sp,
3175,MC,1989,new_sp,
3176,MC,1990,new_sp,
3177,MC,1991,new_sp,
3178,MC,1992,new_sp,
3179,MC,1994,new_sp,
3180,MC,1995,new_sp,
3181,MC,1996,new_sp,0.0
3182,MC,1997,new_sp,0.0
3183,MC,1998,new_sp,0.0
3184,MC,1999,new_sp,2.0
3185,MC,2000,new_sp,0.0
3186,MC,2001,new_sp,0.0
3187,MC,2002,new_sp,0.0
3188,MC,2006,new_sp,
3189,MC,2007,new_sp,
3190,MC,2008,new_sp,
3191,MD,1980,new_sp,
3192,MD,1981,new_sp,
3193,MD,1982,new_sp,
3194,MD,1983,new_sp,
3195,MD,1984,new_sp,
3196,MD,1985,new_sp,
3197,MD,1986,new_sp,
3198,MD,1987,new_sp,
3199,MD,1988,new_sp,
3200,MD,1989,new_sp,
3201,MD,1990,new_sp,
3202,MD,1991,new_sp,
3203,MD,1992,new_sp,
3204,MD,1993,new_sp,615.0
3205,MD,1994,new_sp,704.0
3206,MD,1995,new_sp,665.0
3207,MD,1996,new_sp,219.0
3208,MD,1997,new_sp,397.0
3209,MD,1998,new_sp,477.0
3210,MD,1999,new_sp,609.0
3211,MD,2000,new_sp,651.0
3212,MD,2001,new_sp,1060.0
3213,MD,2002,new_sp,1146.0
3214,MD,2003,new_sp,1214.0
3215,MD,2004,new_sp,1536.0
3216,MD,2005,new_sp,1696.0
3217,MD,2006,new_sp,1679.0
3218,MD,2007,new_sp,1610.0
3219,MD,2008,new_sp,1533.0
3220,ME,2005,new_sp,64.0
3221,ME,2006,new_sp,58.0
3222,ME,2007,new_sp,41.0
3223,ME,2008,new_sp,65.0
3224,MG,1980,new_sp,
3225,MG,1981,new_sp,
3226,MG,1982,new_sp,
3227,MG,1983,new_sp,
3228,MG,1984,new_sp,
3229,MG,1985,new_sp,
3230,MG,1986,new_sp,
3231,MG,1987,new_sp,
3232,MG,1988,new_sp,
3233,MG,1989,new_sp,
3234,MG,1990,new_sp,
3235,MG,1991,new_sp,
3236,MG,1992,new_sp,
3237,MG,1993,new_sp,6881.0
3238,MG,1994,new_sp,7366.0
3239,MG,1995,new_sp,8026.0
3240,MG,1996,new_sp,8456.0
3241,MG,1997,new_sp,
3242,MG,1998,new_sp,9639.0
3243,MG,2000,new_sp,
3244,MG,2001,new_sp,11092.0
3245,MG,2002,new_sp,11387.0
3246,MG,2003,new_sp,12881.0
3247,MG,2004,new_sp,13526.0
3248,MG,2005,new_sp,13056.0
3249,MG,2006,new_sp,15613.0
3250,MG,2007,new_sp,15344.0
3251,MG,2008,new_sp,15391.0
3252,MH,1980,new_sp,
3253,MH,1981,new_sp,
3254,MH,1982,new_sp,
3255,MH,1983,new_sp,
3256,MH,1984,new_sp,
3257,MH,1985,new_sp,
3258,MH,1986,new_sp,
3259,MH,1987,new_sp,
3260,MH,1988,new_sp,
3261,MH,1989,new_sp,
3262,MH,1991,new_sp,
3263,MH,1992,new_sp,
3264,MH,1993,new_sp,12.0
3265,MH,1995,new_sp,
3266,MH,1996,new_sp,12.0
3267,MH,1998,new_sp,11.0
3268,MH,1999,new_sp,17.0
3269,MH,2000,new_sp,11.0
3270,MH,2001,new_sp,15.0
3271,MH,2002,new_sp,18.0
3272,MH,2003,new_sp,20.0
3273,MH,2004,new_sp,39.0
3274,MH,2005,new_sp,48.0
3275,MH,2006,new_sp,45.0
3276,MH,2007,new_sp,19.0
3277,MH,2008,new_sp,28.0
3278,MK,1992,new_sp,
3279,MK,1993,new_sp,
3280,MK,1994,new_sp,
3281,MK,1995,new_sp,319.0
3282,MK,1996,new_sp,209.0
3283,MK,1997,new_sp,192.0
3284,MK,1998,new_sp,179.0
3285,MK,1999,new_sp,122.0
3286,MK,2000,new_sp,167.0
3287,MK,2001,new_sp,164.0
3288,MK,2002,new_sp,200.0
3289,MK,2003,new_sp,200.0
3290,MK,2004,new_sp,200.0
3291,MK,2005,new_sp,178.0
3292,MK,2006,new_sp,178.0
3293,MK,2007,new_sp,200.0
3294,MK,2008,new_sp,188.0
3295,ML,1980,new_sp,
3296,ML,1981,new_sp,
3297,ML,1982,new_sp,
3298,ML,1983,new_sp,
3299,ML,1984,new_sp,
3300,ML,1985,new_sp,
3301,ML,1986,new_sp,
3302,ML,1987,new_sp,
3303,ML,1988,new_sp,
3304,ML,1989,new_sp,
3305,ML,1990,new_sp,
3306,ML,1991,new_sp,
3307,ML,1992,new_sp,
3308,ML,1993,new_sp,
3309,ML,1994,new_sp,1740.0
3310,ML,1995,new_sp,1866.0
3311,ML,1996,new_sp,2173.0
3312,ML,1997,new_sp,3178.0
3313,ML,1998,new_sp,2558.0
3314,ML,1999,new_sp,2690.0
3315,ML,2000,new_sp,2527.0
3316,ML,2001,new_sp,
3317,ML,2002,new_sp,2757.0
3318,ML,2003,new_sp,3015.0
3319,ML,2004,new_sp,3069.0
3320,ML,2005,new_sp,3523.0
3321,ML,2006,new_sp,3802.0
3322,ML,2007,new_sp,3894.0
3323,ML,2008,new_sp,4734.0
3324,MM,1980,new_sp,
3325,MM,1981,new_sp,
3326,MM,1982,new_sp,
3327,MM,1983,new_sp,
3328,MM,1984,new_sp,
3329,MM,1985,new_sp,
3330,MM,1986,new_sp,
3331,MM,1987,new_sp,
3332,MM,1988,new_sp,
3333,MM,1989,new_sp,
3334,MM,1990,new_sp,
3335,MM,1991,new_sp,
3336,MM,1992,new_sp,
3337,MM,1993,new_sp,
3338,MM,1994,new_sp,946.0
3339,MM,1995,new_sp,8681.0
3340,MM,1996,new_sp,9716.0
3341,MM,1997,new_sp,9695.0
3342,MM,1998,new_sp,10089.0
3343,MM,1999,new_sp,11458.0
3344,MM,2000,new_sp,17254.0
3345,MM,2001,new_sp,21161.0
3346,MM,2002,new_sp,24162.0
3347,MM,2003,new_sp,27448.0
3348,MM,2004,new_sp,31408.0
3349,MM,2005,new_sp,36541.0
3350,MM,2006,new_sp,40241.0
3351,MM,2007,new_sp,42588.0
3352,MM,2008,new_sp,41248.0
3353,MN,1980,new_sp,0.0
3354,MN,1981,new_sp,
3355,MN,1982,new_sp,0.0
3356,MN,1983,new_sp,0.0
3357,MN,1984,new_sp,0.0
3358,MN,1985,new_sp,0.0
3359,MN,1986,new_sp,0.0
3360,MN,1987,new_sp,0.0
3361,MN,1988,new_sp,0.0
3362,MN,1989,new_sp,0.0
3363,MN,1990,new_sp,0.0
3364,MN,1991,new_sp,
3365,MN,1992,new_sp,0.0
3366,MN,1993,new_sp,0.0
3367,MN,1994,new_sp,145.0
3368,MN,1995,new_sp,455.0
3369,MN,1996,new_sp,769.0
3370,MN,1997,new_sp,1171.0
3371,MN,1998,new_sp,1356.0
3372,MN,1999,new_sp,1513.0
3373,MN,2000,new_sp,1389.0
3374,MN,2001,new_sp,1631.0
3375,MN,2002,new_sp,1670.0
3376,MN,2003,new_sp,1541.0
3377,MN,2004,new_sp,1808.0
3378,MN,2005,new_sp,1868.0
3379,MN,2006,new_sp,2129.0
3380,MN,2007,new_sp,1856.0
3381,MN,2008,new_sp,1838.0
3382,MO,1980,new_sp,
3383,MO,1981,new_sp,
3384,MO,1982,new_sp,
3385,MO,1983,new_sp,
3386,MO,1984,new_sp,
3387,MO,1985,new_sp,
3388,MO,1986,new_sp,
3389,MO,1987,new_sp,
3390,MO,1988,new_sp,
3391,MO,1989,new_sp,
3392,MO,1990,new_sp,
3393,MO,1991,new_sp,
3394,MO,1992,new_sp,
3395,MO,1993,new_sp,108.0
3396,MO,1994,new_sp,
3397,MO,1995,new_sp,141.0
3398,MO,1996,new_sp,258.0
3399,MO,1997,new_sp,325.0
3400,MO,1998,new_sp,276.0
3401,MO,1999,new_sp,
3402,MO,2000,new_sp,160.0
3403,MO,2001,new_sp,157.0
3404,MO,2002,new_sp,147.0
3405,MO,2003,new_sp,138.0
3406,MO,2004,new_sp,128.0
3407,MO,2005,new_sp,136.0
3408,MO,2006,new_sp,144.0
3409,MO,2007,new_sp,138.0
3410,MO,2008,new_sp,139.0
3411,MP,1981,new_sp,
3412,MP,1982,new_sp,
3413,MP,1983,new_sp,
3414,MP,1984,new_sp,
3415,MP,1985,new_sp,
3416,MP,1986,new_sp,
3417,MP,1987,new_sp,
3418,MP,1988,new_sp,
3419,MP,1989,new_sp,
3420,MP,1990,new_sp,
3421,MP,1992,new_sp,
3422,MP,1994,new_sp,
3423,MP,1995,new_sp,14.0
3424,MP,1996,new_sp,26.0
3425,MP,1997,new_sp,21.0
3426,MP,1998,new_sp,26.0
3427,MP,1999,new_sp,15.0
3428,MP,2000,new_sp,27.0
3429,MP,2001,new_sp,19.0
3430,MP,2002,new_sp,21.0
3431,MP,2003,new_sp,16.0
3432,MP,2004,new_sp,14.0
3433,MP,2005,new_sp,15.0
3434,MP,2006,new_sp,15.0
3435,MP,2007,new_sp,14.0
3436,MP,2008,new_sp,13.0
3437,MR,1980,new_sp,
3438,MR,1981,new_sp,
3439,MR,1982,new_sp,
3440,MR,1983,new_sp,
3441,MR,1984,new_sp,
3442,MR,1985,new_sp,
3443,MR,1986,new_sp,
3444,MR,1987,new_sp,
3445,MR,1988,new_sp,
3446,MR,1989,new_sp,
3447,MR,1990,new_sp,
3448,MR,1991,new_sp,
3449,MR,1992,new_sp,
3450,MR,1993,new_sp,
3451,MR,1995,new_sp,2074.0
3452,MR,1996,new_sp,
3453,MR,1997,new_sp,2519.0
3454,MR,1998,new_sp,1172.0
3455,MR,1999,new_sp,2051.0
3456,MR,2000,new_sp,1583.0
3457,MR,2003,new_sp,
3458,MR,2004,new_sp,1662.0
3459,MR,2005,new_sp,1155.0
3460,MR,2006,new_sp,1486.0
3461,MR,2007,new_sp,1714.0
3462,MR,2008,new_sp,1605.0
3463,MS,1980,new_sp,
3464,MS,1981,new_sp,
3465,MS,1982,new_sp,
3466,MS,1983,new_sp,
3467,MS,1984,new_sp,
3468,MS,1985,new_sp,
3469,MS,1986,new_sp,
3470,MS,1987,new_sp,
3471,MS,1988,new_sp,
3472,MS,1989,new_sp,
3473,MS,1990,new_sp,
3474,MS,1991,new_sp,
3475,MS,1992,new_sp,
3476,MS,1994,new_sp,0.0
3477,MS,1998,new_sp,1.0
3478,MS,1999,new_sp,2.0
3479,MS,2000,new_sp,0.0
3480,MS,2001,new_sp,0.0
3481,MS,2002,new_sp,0.0
3482,MS,2003,new_sp,1.0
3483,MS,2004,new_sp,0.0
3484,MS,2005,new_sp,1.0
3485,MS,2006,new_sp,0.0
3486,MS,2007,new_sp,1.0
3487,MS,2008,new_sp,
3488,MT,1980,new_sp,
3489,MT,1981,new_sp,
3490,MT,1982,new_sp,
3491,MT,1983,new_sp,
3492,MT,1984,new_sp,
3493,MT,1985,new_sp,
3494,MT,1986,new_sp,
3495,MT,1987,new_sp,
3496,MT,1988,new_sp,
3497,MT,1989,new_sp,
3498,MT,1990,new_sp,
3499,MT,1991,new_sp,
3500,MT,1992,new_sp,
3501,MT,1993,new_sp,13.0
3502,MT,1994,new_sp,6.0
3503,MT,1995,new_sp,5.0
3504,MT,1996,new_sp,5.0
3505,MT,1997,new_sp,3.0
3506,MT,1998,new_sp,6.0
3507,MT,1999,new_sp,9.0
3508,MT,2000,new_sp,5.0
3509,MT,2001,new_sp,3.0
3510,MT,2002,new_sp,5.0
3511,MT,2003,new_sp,2.0
3512,MT,2004,new_sp,2.0
3513,MT,2005,new_sp,5.0
3514,MT,2006,new_sp,4.0
3515,MT,2007,new_sp,8.0
3516,MT,2008,new_sp,15.0
3517,MU,1980,new_sp,
3518,MU,1981,new_sp,
3519,MU,1982,new_sp,
3520,MU,1983,new_sp,
3521,MU,1984,new_sp,
3522,MU,1985,new_sp,
3523,MU,1986,new_sp,
3524,MU,1987,new_sp,
3525,MU,1988,new_sp,
3526,MU,1989,new_sp,
3527,MU,1990,new_sp,
3528,MU,1991,new_sp,
3529,MU,1992,new_sp,
3530,MU,1993,new_sp,
3531,MU,1994,new_sp,
3532,MU,1995,new_sp,113.0
3533,MU,1996,new_sp,99.0
3534,MU,1997,new_sp,112.0
3535,MU,1998,new_sp,109.0
3536,MU,1999,new_sp,122.0
3537,MU,2000,new_sp,115.0
3538,MU,2001,new_sp,85.0
3539,MU,2002,new_sp,86.0
3540,MU,2003,new_sp,99.0
3541,MU,2004,new_sp,117.0
3542,MU,2005,new_sp,110.0
3543,MU,2006,new_sp,85.0
3544,MU,2007,new_sp,86.0
3545,MU,2008,new_sp,85.0
3546,MV,1980,new_sp,
3547,MV,1981,new_sp,
3548,MV,1982,new_sp,
3549,MV,1983,new_sp,
3550,MV,1984,new_sp,
3551,MV,1985,new_sp,
3552,MV,1986,new_sp,
3553,MV,1987,new_sp,
3554,MV,1988,new_sp,
3555,MV,1989,new_sp,
3556,MV,1990,new_sp,
3557,MV,1991,new_sp,
3558,MV,1992,new_sp,
3559,MV,1993,new_sp,126.0
3560,MV,1994,new_sp,125.0
3561,MV,1995,new_sp,114.0
3562,MV,1996,new_sp,106.0
3563,MV,1997,new_sp,95.0
3564,MV,1998,new_sp,88.0
3565,MV,1999,new_sp,88.0
3566,MV,2000,new_sp,65.0
3567,MV,2001,new_sp,59.0
3568,MV,2002,new_sp,60.0
3569,MV,2003,new_sp,68.0
3570,MV,2004,new_sp,66.0
3571,MV,2005,new_sp,66.0
3572,MV,2006,new_sp,53.0
3573,MV,2007,new_sp,59.0
3574,MV,2008,new_sp,53.0
3575,MW,1980,new_sp,
3576,MW,1981,new_sp,
3577,MW,1982,new_sp,
3578,MW,1983,new_sp,
3579,MW,1984,new_sp,
3580,MW,1985,new_sp,2277.0
3581,MW,1986,new_sp,2874.0
3582,MW,1987,new_sp,3269.0
3583,MW,1988,new_sp,3166.0
3584,MW,1989,new_sp,3546.0
3585,MW,1990,new_sp,4301.0
3586,MW,1991,new_sp,4059.0
3587,MW,1992,new_sp,4630.0
3588,MW,1993,new_sp,5692.0
3589,MW,1994,new_sp,5988.0
3590,MW,1995,new_sp,6285.0
3591,MW,1996,new_sp,6703.0
3592,MW,1997,new_sp,7587.0
3593,MW,1998,new_sp,8765.0
3594,MW,1999,new_sp,8132.0
3595,MW,2000,new_sp,8260.0
3596,MW,2001,new_sp,8309.0
3597,MW,2002,new_sp,7703.0
3598,MW,2003,new_sp,7716.0
3599,MW,2004,new_sp,8566.0
3600,MW,2005,new_sp,8443.0
3601,MW,2006,new_sp,8166.0
3602,MW,2007,new_sp,7608.0
3603,MW,2008,new_sp,7627.0
3604,MX,1980,new_sp,
3605,MX,1981,new_sp,
3606,MX,1982,new_sp,
3607,MX,1983,new_sp,
3608,MX,1984,new_sp,
3609,MX,1985,new_sp,
3610,MX,1986,new_sp,
3611,MX,1987,new_sp,
3612,MX,1988,new_sp,
3613,MX,1989,new_sp,
3614,MX,1990,new_sp,
3615,MX,1991,new_sp,
3616,MX,1992,new_sp,
3617,MX,1993,new_sp,8164.0
3618,MX,1994,new_sp,9726.0
3619,MX,1995,new_sp,9220.0
3620,MX,1996,new_sp,8495.0
3621,MX,1997,new_sp,15440.0
3622,MX,1998,new_sp,11473.0
3623,MX,1999,new_sp,11968.0
3624,MX,2000,new_sp,11676.0
3625,MX,2001,new_sp,15103.0
3626,MX,2002,new_sp,11555.0
3627,MX,2003,new_sp,12933.0
3628,MX,2004,new_sp,11214.0
3629,MX,2005,new_sp,11997.0
3630,MX,2006,new_sp,11874.0
3631,MX,2007,new_sp,11531.0
3632,MX,2008,new_sp,11903.0
3633,MY,1980,new_sp,
3634,MY,1981,new_sp,
3635,MY,1982,new_sp,
3636,MY,1983,new_sp,
3637,MY,1984,new_sp,
3638,MY,1985,new_sp,
3639,MY,1986,new_sp,
3640,MY,1987,new_sp,
3641,MY,1988,new_sp,
3642,MY,1989,new_sp,
3643,MY,1990,new_sp,
3644,MY,1991,new_sp,
3645,MY,1992,new_sp,
3646,MY,1993,new_sp,6954.0
3647,MY,1994,new_sp,6861.0
3648,MY,1995,new_sp,6688.0
3649,MY,1996,new_sp,7271.0
3650,MY,1997,new_sp,7496.0
3651,MY,1998,new_sp,7802.0
3652,MY,1999,new_sp,8207.0
3653,MY,2000,new_sp,8156.0
3654,MY,2001,new_sp,8309.0
3655,MY,2002,new_sp,7958.0
3656,MY,2003,new_sp,7989.0
3657,MY,2004,new_sp,7843.0
3658,MY,2005,new_sp,8446.0
3659,MY,2006,new_sp,9414.0
3660,MY,2007,new_sp,9578.0
3661,MY,2008,new_sp,10441.0
3662,MZ,1980,new_sp,
3663,MZ,1981,new_sp,
3664,MZ,1982,new_sp,
3665,MZ,1983,new_sp,
3666,MZ,1984,new_sp,
3667,MZ,1985,new_sp,
3668,MZ,1986,new_sp,
3669,MZ,1987,new_sp,
3670,MZ,1988,new_sp,
3671,MZ,1989,new_sp,
3672,MZ,1990,new_sp,
3673,MZ,1991,new_sp,
3674,MZ,1992,new_sp,
3675,MZ,1993,new_sp,9526.0
3676,MZ,1994,new_sp,9677.0
3677,MZ,1995,new_sp,10566.0
3678,MZ,1996,new_sp,10478.0
3679,MZ,1997,new_sp,11116.0
3680,MZ,1998,new_sp,12116.0
3681,MZ,1999,new_sp,12825.0
3682,MZ,2000,new_sp,13257.0
3683,MZ,2001,new_sp,13967.0
3684,MZ,2002,new_sp,15236.0
3685,MZ,2003,new_sp,16138.0
3686,MZ,2004,new_sp,17058.0
3687,MZ,2005,new_sp,17877.0
3688,MZ,2006,new_sp,18275.0
3689,MZ,2007,new_sp,18214.0
3690,MZ,2008,new_sp,18824.0
3691,,1985,new_sp,
3692,,1986,new_sp,
3693,,1987,new_sp,
3694,,1988,new_sp,
3695,,1989,new_sp,
3696,,1990,new_sp,
3697,,1991,new_sp,
3698,,1992,new_sp,
3699,,1993,new_sp,
3700,,1995,new_sp,697.0
3701,,1996,new_sp,2849.0
3702,,1997,new_sp,3220.0
3703,,1998,new_sp,3598.0
3704,,1999,new_sp,3760.0
3705,,2000,new_sp,4012.0
3706,,2001,new_sp,4535.0
3707,,2002,new_sp,4689.0
3708,,2003,new_sp,5487.0
3709,,2004,new_sp,5155.0
3710,,2005,new_sp,5222.0
3711,,2006,new_sp,5356.0
3712,,2007,new_sp,5091.0
3713,,2008,new_sp,4828.0
3714,NC,1980,new_sp,
3715,NC,1981,new_sp,
3716,NC,1982,new_sp,
3717,NC,1983,new_sp,
3718,NC,1984,new_sp,
3719,NC,1985,new_sp,
3720,NC,1986,new_sp,
3721,NC,1987,new_sp,
3722,NC,1988,new_sp,
3723,NC,1989,new_sp,
3724,NC,1990,new_sp,
3725,NC,1991,new_sp,
3726,NC,1992,new_sp,
3727,NC,1993,new_sp,16.0
3728,NC,1994,new_sp,28.0
3729,NC,1995,new_sp,21.0
3730,NC,1996,new_sp,26.0
3731,NC,1997,new_sp,24.0
3732,NC,1998,new_sp,26.0
3733,NC,1999,new_sp,22.0
3734,NC,2000,new_sp,20.0
3735,NC,2001,new_sp,19.0
3736,NC,2002,new_sp,21.0
3737,NC,2003,new_sp,12.0
3738,NC,2004,new_sp,15.0
3739,NC,2005,new_sp,16.0
3740,NC,2006,new_sp,9.0
3741,NC,2007,new_sp,12.0
3742,NC,2008,new_sp,9.0
3743,NE,1980,new_sp,
3744,NE,1981,new_sp,
3745,NE,1982,new_sp,
